uuid,name,brand,gender,price,description,primary_color,label,size,kids
82387448-c860-4b92-b055-a9ae4d060ef9,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN150,XYXX,Men,8.04,"Pack of 2 Blue & Light Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",,pants,L,false
824224ea-df38-446b-a01e-ca078906bb93,Carlton London Women Black Regular Fit Solid Cropped Trousers,Carlton London,Women,10.74,"Black solid mid-rise cropped trousers with lace inserts, has a partially elasticated waistband with slip-on closure, and 2 pockets", Black,pants,XS,false
807f09b8-99a2-461c-bc8e-93db42ab3b12,SHISEIDO YANE HAKE Precision Eye Brush,SHISEIDO,Women,19.44,"What it is?Precise and chiselled Shiseido Yane Hake Precision Eye Brush is handcrafted in Japan to add revolutionary craftsmanship to your collection. The roof shape made entirely of synthetic bristles easily defines brows and fits perfectly along the lash lines. Simply stamp powders, inks, dews, or gels across the rim of the eye to build a seamless band of pigment.Features:Hidden Core Technology: Densely packed bristles create a sturdy interior that is surrounded by a perimeter of soft, flexible fibers for easy blending and a streak-free finish.Synthetic Bristles: Compatible with all makeup textures, these animal-friendly fibers feature tapered tips that conform to fine lines and facial contours.Ergonomic Design: Crafted to fit comfortably in the hand, the modern design makes for controlled application.",,pants,XL,true
7dc9022e-5c1b-4d8e-8b36-8790f15f4b6d,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN137,XYXX,Men,11.6,"Pack of 3 Black, Yellow & White regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",,pants,S,true
82942b72-fef2-4c9a-bf64-70525f95a654,MBE Women Brown & Pink Printed Straight Kurta,MBE,Women,7.43,"Brown and pink printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits", Brown,pants,L,false
6f2e047c-673a-4d8a-ba75-f3ba4b23f22a,Kvsfab Women Peach-Coloured & White Colourblocked Straight Kurta,Kvsfab,Women,10.79,"Peach-Coloured and white colourblocked straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits", Red,pants,S,false
831722d0-3e3c-4ecd-b3b3-14dd0ea222bc,Geox Men Black Leather Formal Slip-Ons,Geox,Men,75.59,"A pair of round-toe black formal slip-onsLeather upperCushioned footbedTextured PU outsole, has a stacked heelWarranty: 6 monthsWarranty provided by Brand Owner / Manufacturer", Black,pants,M,true
82cc97d5-b719-4a00-b6d6-e7dfead3dd75,Next Look Men Purple Slim Fit Solid Formal Shirt,Next Look,Men,6.59,"Purple solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Purple,pants,XS,true
83a8cf9d-2453-4450-99a4-c402f0072d5f,SHISEIDO 01 Miyuki Street Nudes Essentialist Eye Shadow Palette 5.2 g,SHISEIDO,Women,28.56,"Shade Number : 01Shade Name:  Miyuki Street Nudes        What Is It:Harnessing over 145 years of Japanese beauty wisdom, Shiseido Essentialist Eye Palette is the perfect way to embrace beauty. These eyeshadow palettes are made with an innovative cream powder matrix system, which provides pure, silky color that lasts 12 hours without creasing.What it does:Soft, spherical powders create a smooth, second-skin effect, while a transparent base eliminates any chalkiness.These weightless formulas are offered in an array of finishes that range from soft mattes to shimmering metallics.Inspired by Tokyo's iconic streets, each ultra-slim palette contains four coordinating colors that can be used to create countless eye looks.Available in 6 shade harmonies.This product is dermatologist- and ophthalmologist-tested.About the Brand: Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.",,pants,XL,false
8571627a-1599-4c45-a7c8-aac55576e4b8,Park Avenue Men Peach-Coloured Slim Fit Solid Formal Shirt,Park Avenue,Men,13.43,"Peach-Coloured solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Red,pants,M,true
88cdf53a-32a1-4993-99be-bac046165a2e,Park Avenue Men Blue Regular Fit Mid-Rise Clean Look Jeans,Park Avenue,Men,10.49,"Blue medium wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue,pants,S,false
8448ad1a-b394-4bdd-8ecc-eca64dcf4e92,ExclusiveLane Brown Seesham Wood Hand Carving Owl Motif Desk Organizer,ExclusiveLane,Unisex,9.85,"Set Content: One organiserType: Desk organiserColour: BrownMaterial: Sheesham woodPattern: TexturedFEATURES:- Ideal for storing stationery items to organize your work desk.- Can also be used as cutlery holder to store day-to-day dining cutleries and can also be used as utility container or knick-knacks holder.- The table organizer is hand carved in wood depicting the owl motif.- Hand Carved in Sheesham Wood.- The product has been made by hand and may have slight irregularities that are a natural outcome of the human involvement in the process.Disclaimer: As this product is handcrafted there might be a slight color or design variation, which is natural and hence makes the product unique.The pen & pencil shown in the image are not included with this table organiser", Brown,pants,M,false
6e70492a-b2c9-4fcd-8bd4-5395af5a9e26,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN141,XYXX,Men,11.6,"Pack of 3 Black, White & Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",,pants,M,false
84a4a5a4-fb02-4009-916d-7e82d65c3e12,Shiseido 05 Solar Haze InnerGlow CheekPowder 4 g,SHISEIDO,Women,28.08,"Shade Number: 05Shade Name:  Solar Haze        What it is:This blush and highlighter hybrid is the future of cheek color thanks to a unique cream-powder matrix system that helps this airy powder stay put for eight hours.What it does:In addition to the formula's high color payoff and superior glide, refined mica provides a lit-from-within glow. Similar to a silk kimono, this featherweight formula floats effortlessly over skin, delivering an instant, illuminating flush or a subtle contour without streaking. Available in ten light-reflecting shades.This product is dermatologist-tested. It is free of oil and fragrance.About the Brand: Shiseido is a global, Japanese cosmetics and skincare brand with unique Asian heritage, strong business innovation and positive country-of-origin effects. Shiseido makeup represents an exceptional collection of high-performance colors and textures, created to celebrate and enhance your natural beauty.",,pants,XS,false
89b99052-8133-4110-9b7e-9c152248d837,Next Look Men Black Solid Polo Collar T-shirt,Next Look,Men,6.04,"Black solid T-shirt, has a polo collar, and short sleeves", Black,pants,S,true
7b0722e4-ecae-4332-9971-eb3ee433d748,Carlton London Women Brown Regular Fit Solid Culottes,Carlton London,Women,10.2,"Brown solid high-rise trousers, slip-on closure, 2 pocketsComes with a belt", Brown,pants,XL,false
8a7c9d42-e734-4811-8775-dc0734fa14d1,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Trunks XYTRNK2PCKN234,XYXX,Men,7.97,"Pack of 2 trunks in Navy & Black with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

 smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
 chafing or irritation.",,pants,L,false
8c098167-44ea-4d37-86a9-5f5ad67aaddc,HERE&NOW Men Grey Solid Varsity Jacket,HERE&NOW,Men,15.95,"Grey solid jacket, has a stand collar, 4 pockets, zip closure, long sleeves strap detail, straight hem, and polyester", Grey,pants,M,true
8b8563c5-9eb1-4c44-9d52-acd22a8fe25d,Geox Men Navy Blue & White Woven Design Sneakers,Geox,Men,53.99,"A pair of round-toe navy blue and white woven design sneakers, has regular styling, lace-up detailLeather upper with colourblocked detailCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer",Blue,pants,L,false
8acbe013-6f78-400b-a9e6-66144cf8574d,Park Avenue Men Blue Slim Fit Checked Casual Shirt,Park Avenue,Men,14.57,"Blue checked casual shirt, has a spread collar, long sleeves, concealed button placket, and curved hem",Blue,pants,XS,true
8cbfe48e-cb24-4ad4-8151-82d9f8a514a0,DressBerry Women Blue & Black Colourblocked Hooded Front-Open Sweatshirt,DressBerry,Women,6.47,"Blue, black and off-white colourblocked front-open sweatshirt, has a hood, long sleeves, zip closure, straight hem",Blue,pants,XL,true
8db4d594-4688-4447-a5b9-cd5c68b1870e,Carlton London Women Black Solid Top,Carlton London,Women,7.5,"Black solid woven regular top, has a tie-up neck, long sleeves, attached lining", Black,pants,S,true
8c6763e1-9239-438a-84cb-f4a896d2f46f,Carlton London Women Purple Solid Cinched Waist Top,Carlton London,Women,7.5,"Purple solid woven cinched waist top, has a round neck, three-quarter sleeves, button closure", Purple,pants,M,true
8e6d9b59-cb9d-4250-9dc2-a83d93cec95b,Park Avenue Men Charcoal Grey Regular Fit Solid Formal Trousers,Park Avenue,Men,12.95,"Charcoal grey solid mid-rise formal trousers, has a button closure, four pocketsThe product does not come with the belt", Grey,pants,L,false
90dfc5eb-a1d5-4cd9-a4ad-c3744461f01a,Next Look Men Maroon Slim Fit Solid Formal Shirt,Next Look,Men,7.79,"Maroon solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Maroon,pants,S,false
914abed6-9cdf-4728-afa3-9d100efda766,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,7.79,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue,pants,L,true
90a39c88-b6b4-4565-8e35-41959de94a9b,Geox Men Coffee Brown Solid Leather Formal Slip-Ons,Geox,Men,75.59,"A pair of coffee brown round-toed formal slip-ons, has slip-on detailLeather upperCushioned footbedTextured and patterned outsole, has a stacked heelWarranty: 6 monthsWarranty provided by brand/ manufacturer", Brown,pants,XS,true
932d783e-f31c-4521-9b0b-d93769cf539c,Vishudh Women Yellow & Red Printed Kurta with Palazzos,Vishudh,Women,15.59,"Yellow and red printed kurta with palazzos Yellow and red straight calf length kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slitsYellow and red  Printed palazzos, has elasticated waistband, slip-on closure", Red,pants,XS,true
93ee0d8b-f24e-4ee5-a6fa-a11e82d96757,MSC Women Red Solid Open Toe Flats,MSC,Women,8.99,"A pair of red open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", Red,pants,XS,false
8ec70fdb-7ae0-400d-bfc6-ef2ce57f05fa,Rocia Women Brown Striped Sandals,Rocia,Women,19.1,"A pair of brown open toe sandals, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown,pants,XS,false
83cab907-b103-4c0f-92bb-dbe5b28bd7c5,"SHISEIDO 220-Red Lantern VisionAiry Gel Lipstick, 1.6gm",SHISEIDO,Women,25.5,"Shade name - Red LanternShade No- 220What it isA long-lasting, full-coverage lipstick featuring innovative Triple Gel Technology for high-impact, weightless color. This ultra-sleek lipstick bullet glides on to deliver bold, high-impact color in a single stroke. Available in 28 shades inspired by modern Tokyo. Dermatologist-tested.What it doesUsing revolutionary Triple Gel Technology, this breakthrough formula allows high levels of pigment to converge with water for cushiony, comfortable, weightless color that stays put for six hours.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.Deliver bold, high-impact color in a single strokeWhat's in itTriple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.", Red,pants,XL,true
9455eea0-e445-4382-ae2e-323acaaee464,HERE&NOW Men Maroon & Black Striped Round Neck T-shirt,HERE&NOW,Men,8.39,"Maroon and black striped T-shirt, has a round neck, short sleeves", Black,pants,XS,false
95df0f8a-5c06-4ee0-877f-b4f4858c55bf,IT Luggage Blue Textured Bubble Spin Cabin Trolley Suitcase,IT luggage,Unisex,62.4,"Blue textured hard-sided cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted 360 degree-wheelsTwo main compartments secured with a zipOne compartment with zip lining and 2 straps with click clasps, and one zipper compartment on the flapZipepr detail to adjust the depthWarranty: 5 yearsWarranty provided by the brand owner / manufacturer",Blue,pants,S,true
74e2adaf-72e7-405c-8e79-7dd804353143,Bering Men Blue Sapphire Crystal Watches 14639-307,BERING,Men,178.09,"Display: AnalogueMovement: QuartzPower source: SolarDial style: Solid round stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Blue bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 3 yearsWarranty provided by brand/manufacturer",Blue,pants,XS,true
8f0c3bd9-5784-4268-b5ee-020122a0dcd3,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN123,XYXX,Men,11.6,"Pack of 3 Yellow, Black & Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",,pants,XS,true
